id,activePlayer,firstName,franchiseId,franchiseName,gameTypeId,gamesPlayed,lastName,playerId,positionCode,rookieGamesPlayed,seasons
18888,FALSE,Jerry,15,Dallas Stars,2,100,Engele,8446154,D,31,3
18889,FALSE,Aut,6,Boston Bruins,2,126,Erickson,8446155,D,58,2
18890,FALSE,Aut,11,Chicago Blackhawks,2,34,Erickson,8446155,D,NA,2
18891,FALSE,Aut,13,Cleveland Barons,2,66,Erickson,8446155,D,NA,2
18892,FALSE,Tim,15,Dallas Stars,2,28,Coulis,8446159,L,7,3
18893,FALSE,Tim,24,Washington Capitals,2,19,Coulis,8446159,L,19,1
18894,FALSE,Ed,23,New Jersey Devils,2,49,Cooper,8446162,L,47,2
18895,FALSE,Yvon,24,Washington Capitals,2,146,Corriveau,8446163,L,44,5
18896,FALSE,Yvon,26,Carolina Hurricanes,2,114,Corriveau,8446163,L,NA,5
18897,FALSE,Yvon,29,San Jose Sharks,2,20,Corriveau,8446163,L,NA,1
18898,FALSE,Bob,14,Los Angeles Kings,2,103,Corkum,8446165,C,NA,2
18899,FALSE,Bob,16,Philadelphia Flyers,2,28,Corkum,8446165,C,NA,1
18900,FALSE,Bob,19,Buffalo Sabres,2,106,Corkum,8446165,C,20,4
18901,FALSE,Bob,23,New Jersey Devils,2,17,Corkum,8446165,C,NA,1
18902,FALSE,Bob,28,Arizona Coyotes,2,233,Corkum,8446165,C,NA,3
18903,FALSE,Bob,32,Anaheim Ducks,2,168,Corkum,8446165,C,NA,3
18904,FALSE,Bob,35,Winnipeg Jets,2,65,Corkum,8446165,C,NA,1
18905,FALSE,Shayne,1,Montréal Canadiens,2,662,Corson,8446167,L,55,11
18906,FALSE,Shayne,5,Toronto Maple Leafs,2,197,Corson,8446167,L,NA,3
18907,FALSE,Shayne,15,Dallas Stars,2,17,Corson,8446167,L,NA,1
18908,FALSE,Shayne,18,St. Louis Blues,2,88,Corson,8446167,L,NA,2
18909,FALSE,Shayne,25,Edmonton Oilers,2,192,Corson,8446167,L,NA,3
18910,FALSE,Ross,28,Arizona Coyotes,2,51,Cory,8446168,D,46,2
18911,FALSE,Jacques,17,Pittsburgh Penguins,2,64,Cossette,8446170,R,19,3
18912,FALSE,Rich,5,Toronto Maple Leafs,2,12,Costello,8446171,C,10,2
18913,FALSE,Grant,6,Boston Bruins,2,2,Erickson,8446172,L,2,1
18914,FALSE,Grant,15,Dallas Stars,2,4,Erickson,8446172,L,4,1
18915,FALSE,Jack,10,New York Rangers,2,408,Evans,8446173,D,49,9
18916,FALSE,Jack,11,Chicago Blackhawks,2,346,Evans,8446173,D,NA,5
18917,FALSE,Paul,5,Toronto Maple Leafs,2,11,Evans,8446174,C,7,2
18918,FALSE,Alain,1,Montréal Canadiens,2,41,Cote,8446177,D,NA,2
18919,FALSE,Alain,6,Boston Bruins,2,68,Cote,8446177,D,32,4
18920,FALSE,Alain,24,Washington Capitals,2,2,Cote,8446177,D,NA,1
18921,FALSE,Alain,27,Colorado Avalanche,2,6,Cote,8446177,D,NA,1
18922,FALSE,Alain,31,Tampa Bay Lightning,2,2,Cote,8446177,D,NA,1
18923,FALSE,Alain,27,Colorado Avalanche,2,696,Cote,8446178,L,NA,10
18924,FALSE,Ray,25,Edmonton Oilers,2,15,Cote,8446179,C,13,2
18925,FALSE,Sylvain,5,Toronto Maple Leafs,2,94,Cote,8446181,D,NA,3
18926,FALSE,Sylvain,11,Chicago Blackhawks,2,45,Cote,8446181,D,NA,1
18927,FALSE,Sylvain,15,Dallas Stars,2,28,Cote,8446181,D,NA,1
18928,FALSE,Sylvain,24,Washington Capitals,2,622,Cote,8446181,D,NA,10
18929,FALSE,Sylvain,26,Carolina Hurricanes,2,382,Cote,8446181,D,67,7
18930,FALSE,Stewart,1,Montréal Canadiens,2,43,Evans,8446182,D,NA,1
18931,FALSE,Stewart,7,Montreal Maroons,2,219,Evans,8446182,D,NA,5
18932,FALSE,Stewart,12,Detroit Red Wings,2,105,Evans,8446182,D,38,3
18933,FALSE,Bill,5,Toronto Maple Leafs,2,271,Ezinicki,8446184,R,8,6
18934,FALSE,Bill,6,Boston Bruins,2,81,Ezinicki,8446184,R,NA,2
18935,FALSE,Bill,10,New York Rangers,2,16,Ezinicki,8446184,R,NA,1
18936,FALSE,Trevor,10,New York Rangers,2,1,Fahey,8446186,L,1,1
18937,FALSE,Bill,10,New York Rangers,2,536,Fairbairn,8446187,R,76,9
18938,FALSE,Bill,15,Dallas Stars,2,57,Fairbairn,8446187,R,NA,2
18939,FALSE,Bill,18,St. Louis Blues,2,65,Fairbairn,8446187,R,NA,2
18940,FALSE,Bob,12,Detroit Red Wings,2,54,Falkenberg,8446189,D,20,5
18941,FALSE,Walt,11,Chicago Blackhawks,2,1,Farrant,8446191,R,1,1
18942,FALSE,Gordie,11,Chicago Blackhawks,2,13,Fashoway,8446194,L,13,1
18943,FALSE,Alex,5,Toronto Maple Leafs,2,1,Faulkner,8446195,C,1,1
18944,FALSE,Alex,12,Detroit Red Wings,2,100,Faulkner,8446195,C,70,2
18945,FALSE,Tony,13,Cleveland Barons,2,76,Featherstone,8446196,R,67,2
18946,FALSE,Tony,15,Dallas Stars,2,54,Featherstone,8446196,R,NA,1
18947,FALSE,Lorne,6,Boston Bruins,2,204,Ferguson,8446197,L,70,5
18948,FALSE,Lorne,11,Chicago Blackhawks,2,104,Ferguson,8446197,L,NA,2
18949,FALSE,Lorne,12,Detroit Red Wings,2,114,Ferguson,8446197,L,NA,3
18950,FALSE,Sylvain,14,Los Angeles Kings,2,33,Couturier,8446199,C,16,3
18951,FALSE,Yvan,1,Montréal Canadiens,2,968,Cournoyer,8446200,R,55,16
18952,FALSE,Yves,21,Calgary Flames,2,18,Courteau,8446203,R,14,2
18953,FALSE,Yves,26,Carolina Hurricanes,2,4,Courteau,8446203,R,4,1
18954,FALSE,Geoff,6,Boston Bruins,2,259,Courtnall,8446205,L,64,5
18955,FALSE,Geoff,18,St. Louis Blues,2,326,Courtnall,8446205,L,NA,6
18956,FALSE,Geoff,20,Vancouver Canucks,2,292,Courtnall,8446205,L,NA,5
18957,FALSE,Geoff,24,Washington Capitals,2,159,Courtnall,8446205,L,NA,2
18958,FALSE,Geoff,25,Edmonton Oilers,2,12,Courtnall,8446205,L,NA,1
18959,FALSE,Russ,1,Montréal Canadiens,2,250,Courtnall,8446208,R,NA,4
18960,FALSE,Russ,5,Toronto Maple Leafs,2,309,Courtnall,8446208,R,69,6
18961,FALSE,Russ,10,New York Rangers,2,14,Courtnall,8446208,R,NA,1
18962,FALSE,Russ,14,Los Angeles Kings,2,115,Courtnall,8446208,R,NA,2
18963,FALSE,Russ,15,Dallas Stars,2,200,Courtnall,8446208,R,NA,3
18964,FALSE,Russ,20,Vancouver Canucks,2,141,Courtnall,8446208,R,NA,3
18965,FALSE,Craig,18,St. Louis Blues,2,41,Coxe,8446210,L,NA,1
18966,FALSE,Craig,20,Vancouver Canucks,2,177,Coxe,8446210,L,57,6
18967,FALSE,Craig,21,Calgary Flames,2,7,Coxe,8446210,L,NA,1
18968,FALSE,Craig,29,San Jose Sharks,2,10,Coxe,8446210,L,NA,1
18969,FALSE,Mike,5,Toronto Maple Leafs,2,172,Craig,8446213,R,NA,3
18970,FALSE,Mike,15,Dallas Stars,2,248,Craig,8446213,R,39,4
18971,FALSE,Mike,29,San Jose Sharks,2,3,Craig,8446213,R,NA,2
18972,FALSE,Wilf,1,Montréal Canadiens,2,11,Field,8446215,D,NA,1
18973,FALSE,Wilf,8,Brooklyn Americans,2,172,Field,8446215,D,2,5
18974,FALSE,Wilf,11,Chicago Blackhawks,2,37,Field,8446215,D,NA,1
18975,FALSE,Murray,11,Chicago Blackhawks,2,157,Craven,8446217,L,NA,3
18976,FALSE,Murray,12,Detroit Red Wings,2,46,Craven,8446217,L,31,2
18977,FALSE,Murray,16,Philadelphia Flyers,2,523,Craven,8446217,L,NA,8
18978,FALSE,Murray,20,Vancouver Canucks,2,88,Craven,8446217,L,NA,2
18979,FALSE,Murray,26,Carolina Hurricanes,2,128,Craven,8446217,L,NA,2
18980,FALSE,Murray,29,San Jose Sharks,2,129,Craven,8446217,L,NA,3
18981,FALSE,Bob,10,New York Rangers,2,14,Crawford,8446219,R,NA,2
18982,FALSE,Bob,18,St. Louis Blues,2,38,Crawford,8446219,R,27,3
18983,FALSE,Bob,24,Washington Capitals,2,12,Crawford,8446219,R,NA,1
18984,FALSE,Bob,26,Carolina Hurricanes,2,182,Crawford,8446219,R,NA,3
18985,FALSE,Marc,20,Vancouver Canucks,2,176,Crawford,8446222,L,40,6
18986,FALSE,Louis,6,Boston Bruins,2,26,Crawford,8446225,L,7,2
18987,FALSE,Adam,11,Chicago Blackhawks,2,225,Creighton,8446226,C,NA,5
18988,FALSE,Adam,18,St. Louis Blues,2,109,Creighton,8446226,C,NA,2
18989,FALSE,Adam,19,Buffalo Sabres,2,172,Creighton,8446226,C,30,6
18990,FALSE,Adam,22,New York Islanders,2,66,Creighton,8446226,C,NA,1
18991,FALSE,Adam,31,Tampa Bay Lightning,2,136,Creighton,8446226,C,NA,2
18992,FALSE,Guyle,11,Chicago Blackhawks,2,3,Fielder,8446228,C,3,1
18993,FALSE,Guyle,12,Detroit Red Wings,2,6,Fielder,8446228,C,6,1
18994,FALSE,Bob,1,Montréal Canadiens,2,327,Fillion,8446230,L,41,7
18995,FALSE,Marcel,6,Boston Bruins,2,1,Fillion,8446234,L,1,1
18996,FALSE,Mike,13,Cleveland Barons,2,48,Crombeen,8446237,R,48,1
18997,FALSE,Mike,18,St. Louis Blues,2,325,Crombeen,8446237,R,NA,5
18998,FALSE,Mike,26,Carolina Hurricanes,2,102,Crombeen,8446237,R,NA,2
18999,FALSE,Doug,11,Chicago Blackhawks,2,159,Crossman,8446238,D,70,3
19000,FALSE,Doug,12,Detroit Red Wings,2,43,Crossman,8446238,D,NA,2
19001,FALSE,Doug,14,Los Angeles Kings,2,74,Crossman,8446238,D,NA,1
19002,FALSE,Doug,16,Philadelphia Flyers,2,392,Crossman,8446238,D,NA,5
19003,FALSE,Doug,18,St. Louis Blues,2,69,Crossman,8446238,D,NA,2
19004,FALSE,Doug,22,New York Islanders,2,96,Crossman,8446238,D,NA,2
19005,FALSE,Doug,26,Carolina Hurricanes,2,41,Crossman,8446238,D,NA,1
19006,FALSE,Doug,31,Tampa Bay Lightning,2,40,Crossman,8446238,D,NA,1
19007,FALSE,Keith,6,Boston Bruins,2,607,Crowder,8446242,R,47,9
19008,FALSE,Keith,14,Los Angeles Kings,2,55,Crowder,8446242,R,NA,1
19009,FALSE,Shawn,16,Philadelphia Flyers,2,35,Cronin,8446243,D,NA,1
19010,FALSE,Shawn,24,Washington Capitals,2,1,Cronin,8446243,D,1,1
19011,FALSE,Shawn,28,Arizona Coyotes,2,193,Cronin,8446243,D,61,3
19012,FALSE,Shawn,29,San Jose Sharks,2,63,Cronin,8446243,D,NA,2
19013,FALSE,Tommy,6,Boston Bruins,2,5,Filmore,8446245,R,NA,2
19014,FALSE,Tommy,8,Brooklyn Americans,2,63,Filmore,8446245,R,NA,2
19015,FALSE,Tommy,12,Detroit Red Wings,2,49,Filmore,8446245,R,39,2
19016,FALSE,Lloyd,8,Brooklyn Americans,2,2,Finkbeiner,8446246,L,2,1
19017,FALSE,Sid,11,Chicago Blackhawks,2,59,Finney,8446248,C,35,3
19018,FALSE,Dan,14,Los Angeles Kings,2,5,Currie,8446250,L,5,1
19019,FALSE,Dan,25,Edmonton Oilers,2,17,Currie,8446250,L,7,3
19020,FALSE,John,5,Toronto Maple Leafs,2,100,Cullen,8446251,C,NA,2
19021,FALSE,John,17,Pittsburgh Penguins,2,262,Cullen,8446251,C,79,4
19022,FALSE,John,26,Carolina Hurricanes,2,109,Cullen,8446251,C,NA,3
19023,FALSE,John,31,Tampa Bay Lightning,2,150,Cullen,8446251,C,NA,3
19024,FALSE,Troy,12,Detroit Red Wings,2,7,Crowder,8446252,R,NA,1
19025,FALSE,Troy,14,Los Angeles Kings,2,44,Crowder,8446252,R,NA,2
19026,FALSE,Troy,20,Vancouver Canucks,2,30,Crowder,8446252,R,NA,1
19027,FALSE,Troy,23,New Jersey Devils,2,69,Crowder,8446252,R,59,2
19028,FALSE,Gary,12,Detroit Red Wings,2,10,Croteau,8446253,R,10,1
19029,FALSE,Gary,13,Cleveland Barons,2,270,Croteau,8446253,R,NA,4
19030,FALSE,Gary,14,Los Angeles Kings,2,14,Croteau,8446253,R,11,2
19031,FALSE,Gary,23,New Jersey Devils,2,390,Croteau,8446253,R,NA,6
19032,FALSE,Bruce,6,Boston Bruins,2,217,Crowder,8446255,R,63,3
19033,FALSE,Bruce,17,Pittsburgh Penguins,2,26,Crowder,8446255,R,NA,1
19034,FALSE,Jim,26,Carolina Hurricanes,2,6,Culhane,8446257,D,6,2
19035,FALSE,Randy,11,Chicago Blackhawks,2,16,Cunneyworth,8446261,L,NA,1
19036,FALSE,Randy,17,Pittsburgh Penguins,2,295,Cunneyworth,8446261,L,75,4
19037,FALSE,Randy,19,Buffalo Sabres,2,35,Cunneyworth,8446261,L,20,3
19038,FALSE,Randy,26,Carolina Hurricanes,2,216,Cunneyworth,8446261,L,NA,5
19039,FALSE,Randy,28,Arizona Coyotes,2,28,Cunneyworth,8446261,L,NA,1
19040,FALSE,Randy,30,Ottawa Senators,2,276,Cunneyworth,8446261,L,NA,4
19041,FALSE,Brian,5,Toronto Maple Leafs,2,130,Curran,8446263,D,NA,4
19042,FALSE,Brian,6,Boston Bruins,2,115,Curran,8446263,D,56,3
19043,FALSE,Brian,19,Buffalo Sabres,2,20,Curran,8446263,D,NA,2
19044,FALSE,Brian,24,Washington Capitals,2,26,Curran,8446263,D,NA,1
19045,FALSE,Paul,10,New York Rangers,2,41,Cyr,8446264,L,NA,2
19046,FALSE,Paul,19,Buffalo Sabres,2,343,Cyr,8446264,L,37,6
19047,FALSE,Paul,26,Carolina Hurricanes,2,87,Cyr,8446264,L,NA,2
19048,FALSE,Tony,21,Calgary Flames,2,2,Curtale,8446265,D,2,1
19049,FALSE,Denis,11,Chicago Blackhawks,2,87,Cyr,8446266,R,NA,2
19050,FALSE,Denis,18,St. Louis Blues,2,40,Cyr,8446266,R,NA,2
19051,FALSE,Denis,21,Calgary Flames,2,66,Cyr,8446266,R,45,3
19052,FALSE,Glen,14,Los Angeles Kings,2,19,Currie,8446269,C,NA,2
19053,FALSE,Glen,24,Washington Capitals,2,307,Currie,8446269,C,32,6
19054,FALSE,Jim,16,Philadelphia Flyers,2,1,Cunningham,8446274,L,1,1
19055,FALSE,Tony,18,St. Louis Blues,2,207,Currie,8446279,R,36,5
19056,FALSE,Tony,20,Vancouver Canucks,2,38,Currie,8446279,R,NA,3
19057,FALSE,Tony,26,Carolina Hurricanes,2,45,Currie,8446279,R,NA,2
19058,FALSE,Alain,11,Chicago Blackhawks,2,389,Daigle,8446285,R,52,6
19059,FALSE,J.J.,1,Montréal Canadiens,2,352,Daigneault,8446286,D,NA,7
19060,FALSE,J.J.,16,Philadelphia Flyers,2,105,Daigneault,8446286,D,NA,2
19061,FALSE,J.J.,17,Pittsburgh Penguins,2,66,Daigneault,8446286,D,NA,2
19062,FALSE,J.J.,18,St. Louis Blues,2,37,Daigneault,8446286,D,NA,1
19063,FALSE,J.J.,20,Vancouver Canucks,2,131,Daigneault,8446286,D,67,2
19064,FALSE,J.J.,22,New York Islanders,2,18,Daigneault,8446286,D,NA,1
19065,FALSE,J.J.,28,Arizona Coyotes,2,88,Daigneault,8446286,D,NA,2
19066,FALSE,J.J.,32,Anaheim Ducks,2,66,Daigneault,8446286,D,NA,2
19067,FALSE,J.J.,34,Nashville Predators,2,35,Daigneault,8446286,D,NA,1
19068,FALSE,J.J.,37,Minnesota Wild,2,1,Daigneault,8446286,D,NA,1
19069,FALSE,Kjell,1,Montréal Canadiens,2,166,Dahlin,8446287,C,77,3
19070,FALSE,Chris,15,Dallas Stars,2,116,Dahlquist,8446288,D,NA,2
19071,FALSE,Chris,17,Pittsburgh Penguins,2,195,Dahlquist,8446288,D,44,6
19072,FALSE,Chris,21,Calgary Flames,2,151,Dahlquist,8446288,D,NA,2
19073,FALSE,Chris,30,Ottawa Senators,2,70,Dahlquist,8446288,D,NA,2
19074,FALSE,Brad,22,New York Islanders,2,321,Dalgarno,8446289,R,38,9
19075,FALSE,Bob,16,Philadelphia Flyers,2,304,Dailey,8446291,D,NA,6
19076,FALSE,Bob,20,Vancouver Canucks,2,257,Dailey,8446291,D,76,4
19077,FALSE,Pat,28,Arizona Coyotes,2,12,Daley,8446293,L,7,2
19078,FALSE,Ulf,10,New York Rangers,2,189,Dahlen,8446295,R,70,3
19079,FALSE,Ulf,11,Chicago Blackhawks,2,30,Dahlen,8446295,R,NA,1
19080,FALSE,Ulf,15,Dallas Stars,2,369,Dahlen,8446295,R,NA,6
19081,FALSE,Ulf,24,Washington Capitals,2,217,Dahlen,8446295,R,NA,3
19082,FALSE,Ulf,29,San Jose Sharks,2,161,Dahlen,8446295,R,NA,4
19083,FALSE,Rod,16,Philadelphia Flyers,2,2,Dallman,8446296,L,2,1
19084,FALSE,Rod,22,New York Islanders,2,4,Dallman,8446296,L,3,2
19085,FALSE,Ed,3,St. Louis Eagles,2,12,Finnigan,8446297,L,12,1
19086,FALSE,Ed,6,Boston Bruins,2,3,Finnigan,8446297,L,NA,1
19087,FALSE,Frank,5,Toronto Maple Leafs,2,154,Finnigan,8446298,R,NA,4
19088,FALSE,Marty,5,Toronto Maple Leafs,2,6,Dallman,8446299,C,4,2
19089,FALSE,Alvin,5,Toronto Maple Leafs,2,9,Fisher,8446300,R,9,1
19090,FALSE,Dunc,6,Boston Bruins,2,125,Fisher,8446301,R,NA,3
19091,FALSE,Dunc,10,New York Rangers,2,142,Fisher,8446301,R,60,3
19092,FALSE,Dunc,12,Detroit Red Wings,2,7,Fisher,8446301,R,NA,1
19093,FALSE,Joe,12,Detroit Red Wings,2,64,Fisher,8446302,R,32,4
19094,FALSE,Vincent,1,Montréal Canadiens,2,519,Damphousse,8446303,C,NA,7
19095,FALSE,Vincent,5,Toronto Maple Leafs,2,394,Damphousse,8446303,C,80,5
19096,FALSE,Vincent,25,Edmonton Oilers,2,80,Damphousse,8446303,C,NA,1
19097,FALSE,Vincent,29,San Jose Sharks,2,385,Damphousse,8446303,C,NA,6
19098,FALSE,Jeff,17,Pittsburgh Penguins,2,134,Daniels,8446305,L,58,4
19099,FALSE,Jeff,26,Carolina Hurricanes,2,272,Daniels,8446305,L,NA,6
19100,FALSE,Jeff,33,Florida Panthers,2,10,Daniels,8446305,L,NA,2
19101,FALSE,Jeff,34,Nashville Predators,2,9,Daniels,8446305,L,NA,1
19102,FALSE,Dan,1,Montréal Canadiens,2,4,Daoust,8446311,C,4,1
19103,FALSE,Dan,5,Toronto Maple Leafs,2,518,Daoust,8446311,C,48,8
19104,FALSE,Sandy,10,New York Rangers,2,4,Fitzpatrick,8446312,C,4,1
19105,FALSE,Sandy,15,Dallas Stars,2,18,Fitzpatrick,8446312,C,18,1
19106,FALSE,Michael,18,St. Louis Blues,2,43,Dark,8446315,D,30,2
19107,FALSE,Richard,27,Colorado Avalanche,2,31,David,8446317,L,10,3
19108,FALSE,Fern,5,Toronto Maple Leafs,2,228,Flaman,8446318,D,NA,4
19109,FALSE,Fern,6,Boston Bruins,2,683,Flaman,8446318,D,1,14
19110,FALSE,Kim,5,Toronto Maple Leafs,2,2,Davis,8446320,C,2,1
19111,FALSE,Kim,17,Pittsburgh Penguins,2,34,Davis,8446320,C,24,4
19112,FALSE,Reg,1,Montréal Canadiens,2,3,Fleming,8446324,D,3,1
19113,FALSE,Reg,6,Boston Bruins,2,101,Fleming,8446324,D,NA,2
19114,FALSE,Reg,10,New York Rangers,2,241,Fleming,8446324,D,NA,4
19115,FALSE,Reg,11,Chicago Blackhawks,2,261,Fleming,8446324,D,66,4
19116,FALSE,Reg,16,Philadelphia Flyers,2,65,Fleming,8446324,D,NA,1
19117,FALSE,Reg,19,Buffalo Sabres,2,78,Fleming,8446324,D,NA,1
19118,FALSE,Mal,12,Detroit Red Wings,2,11,Davis,8446329,L,6,2
19119,FALSE,Mal,19,Buffalo Sabres,2,89,Davis,8446329,L,24,4
19120,FALSE,Lee,11,Chicago Blackhawks,2,304,Fogolin,8446333,D,NA,6
19121,FALSE,Lee,12,Detroit Red Wings,2,123,Fogolin,8446333,D,43,3
19122,FALSE,Peter,20,Vancouver Canucks,2,2,Folco,8446334,D,2,1
19123,FALSE,Gerry,5,Toronto Maple Leafs,2,4,Foley,8446335,R,4,1
19124,FALSE,Gerry,10,New York Rangers,2,137,Foley,8446335,R,69,2
19125,FALSE,Gerry,14,Los Angeles Kings,2,1,Foley,8446335,R,NA,1
19126,FALSE,Rick,11,Chicago Blackhawks,2,2,Foley,8446336,D,2,1
19127,FALSE,Rick,12,Detroit Red Wings,2,7,Foley,8446336,D,NA,1
19128,FALSE,Rick,16,Philadelphia Flyers,2,58,Foley,8446336,D,58,1
19129,FALSE,Bill,12,Detroit Red Wings,2,12,Folk,8446339,D,8,2
19130,FALSE,Len,12,Detroit Red Wings,2,46,Fontaine,8446340,R,39,2
19131,FALSE,Val,10,New York Rangers,2,96,Fonteyne,8446342,L,NA,2
19132,FALSE,Val,12,Detroit Red Wings,2,378,Fonteyne,8446342,L,69,7
19133,FALSE,Val,17,Pittsburgh Penguins,2,349,Fonteyne,8446342,L,NA,5
19134,FALSE,Lou,1,Montréal Canadiens,2,117,Fontinato,8446343,D,NA,2
19135,FALSE,Lou,10,New York Rangers,2,419,Fontinato,8446343,D,28,7
19136,FALSE,Connie,18,St. Louis Blues,2,4,Forey,8446347,L,4,1
19137,FALSE,Barry,16,Philadelphia Flyers,2,86,Dean,8446349,L,NA,2
19138,FALSE,Barry,23,New Jersey Devils,2,79,Dean,8446349,L,NA,1
19139,FALSE,Lucien,1,Montréal Canadiens,2,112,DeBlois,8446353,C,NA,2
19140,FALSE,Lucien,5,Toronto Maple Leafs,2,92,DeBlois,8446353,C,NA,2
19141,FALSE,Lucien,10,New York Rangers,2,326,DeBlois,8446353,C,71,6
19142,FALSE,Lucien,23,New Jersey Devils,2,144,DeBlois,8446353,C,NA,2
19143,FALSE,Lucien,27,Colorado Avalanche,2,84,DeBlois,8446353,C,NA,2
19144,FALSE,Lucien,28,Arizona Coyotes,2,235,DeBlois,8446353,C,NA,4
19145,FALSE,Dave,26,Carolina Hurricanes,2,92,Debol,8446355,C,NA,2
19146,FALSE,Larry,15,Dallas Stars,2,121,Depalma,8446356,C,56,5
19147,FALSE,Larry,17,Pittsburgh Penguins,2,7,Depalma,8446356,C,NA,1
19148,FALSE,Larry,29,San Jose Sharks,2,20,Depalma,8446356,C,NA,1
19149,FALSE,Dean,17,Pittsburgh Penguins,2,22,Defazio,8446358,L,22,1
19150,FALSE,Bill,5,Toronto Maple Leafs,2,378,Derlago,8446363,C,23,7
19151,FALSE,Bill,6,Boston Bruins,2,39,Derlago,8446363,C,NA,1
19152,FALSE,Bill,20,Vancouver Canucks,2,63,Derlago,8446363,C,54,2
19153,FALSE,Bill,27,Colorado Avalanche,2,18,Derlago,8446363,C,NA,1
19154,FALSE,Bill,28,Arizona Coyotes,2,57,Derlago,8446363,C,NA,2
19155,FALSE,Dale,5,Toronto Maple Leafs,2,56,Degray,8446364,D,NA,1
19156,FALSE,Dale,14,Los Angeles Kings,2,63,Degray,8446364,D,NA,1
19157,FALSE,Dale,19,Buffalo Sabres,2,6,Degray,8446364,D,NA,1
19158,FALSE,Dale,21,Calgary Flames,2,28,Degray,8446364,D,27,2
19159,FALSE,Ron,20,Vancouver Canucks,2,210,Delorme,8446371,C,NA,4
19160,FALSE,Ron,23,New Jersey Devils,2,314,Delorme,8446371,C,29,5
19161,FALSE,Gilbert,1,Montréal Canadiens,2,165,Delorme,8446372,D,60,3
19162,FALSE,Gilbert,12,Detroit Red Wings,2,121,Delorme,8446372,D,NA,3
19163,FALSE,Gilbert,17,Pittsburgh Penguins,2,54,Delorme,8446372,D,NA,1
19164,FALSE,Gilbert,18,St. Louis Blues,2,118,Delorme,8446372,D,NA,2
19165,FALSE,Gilbert,27,Colorado Avalanche,2,83,Delorme,8446372,D,NA,2
19166,FALSE,Robert,1,Montréal Canadiens,2,3,Dirk,8446376,D,NA,1
19167,FALSE,Robert,11,Chicago Blackhawks,2,6,Dirk,8446376,D,NA,1
19168,FALSE,Robert,18,St. Louis Blues,2,94,Dirk,8446376,D,9,4
19169,FALSE,Robert,20,Vancouver Canucks,2,217,Dirk,8446376,D,NA,4
19170,FALSE,Robert,32,Anaheim Ducks,2,82,Dirk,8446376,D,NA,2
19171,FALSE,Guy,23,New Jersey Devils,2,48,Delparte,8446378,R,48,1
19172,FALSE,Martin,1,Montréal Canadiens,2,8,Desjardins,8446397,C,8,1
19173,FALSE,Kevin,22,New York Islanders,2,2,Devine,8446404,L,NA,1
19174,FALSE,Don,11,Chicago Blackhawks,2,17,Dietrich,8446405,D,17,1
19175,FALSE,Don,23,New Jersey Devils,2,11,Dietrich,8446405,D,11,1
19176,FALSE,Eric,1,Montréal Canadiens,2,405,Desjardins,8446407,D,36,7
19177,FALSE,Eric,16,Philadelphia Flyers,2,738,Desjardins,8446407,D,NA,11
19178,FALSE,Rob,6,Boston Bruins,2,272,DiMaio,8446408,R,NA,4
19179,FALSE,Rob,10,New York Rangers,2,12,DiMaio,8446408,R,NA,1
19180,FALSE,Rob,15,Dallas Stars,2,199,DiMaio,8446408,R,NA,3
19181,FALSE,Rob,16,Philadelphia Flyers,2,109,DiMaio,8446408,R,NA,3
19182,FALSE,Rob,22,New York Islanders,2,74,DiMaio,8446408,R,16,4
19183,FALSE,Rob,26,Carolina Hurricanes,2,74,DiMaio,8446408,R,NA,1
19184,FALSE,Rob,31,Tampa Bay Lightning,2,154,DiMaio,8446408,R,NA,3
19185,FALSE,Jack,5,Toronto Maple Leafs,2,19,Forsey,8446409,R,19,1
19186,FALSE,Gus,3,St. Louis Eagles,2,48,Forslund,8446411,R,48,1
19187,FALSE,Ray,18,St. Louis Blues,2,92,Fortin,8446414,D,24,3
19188,FALSE,Gilbert,1,Montréal Canadiens,2,196,Dionne,8446415,L,39,5
19189,FALSE,Gilbert,16,Philadelphia Flyers,2,22,Dionne,8446415,L,NA,2
19190,FALSE,Gilbert,33,Florida Panthers,2,5,Dionne,8446415,L,NA,1
19191,FALSE,Gerald,1,Montréal Canadiens,2,32,Diduck,8446417,D,NA,1
19192,FALSE,Gerald,5,Toronto Maple Leafs,2,26,Diduck,8446417,D,NA,1
19193,FALSE,Gerald,11,Chicago Blackhawks,2,13,Diduck,8446417,D,NA,1
19194,FALSE,Gerald,15,Dallas Stars,2,14,Diduck,8446417,D,NA,1
19195,FALSE,Gerald,20,Vancouver Canucks,2,265,Diduck,8446417,D,NA,5
19196,FALSE,Gerald,22,New York Islanders,2,314,Diduck,8446417,D,65,6
19197,FALSE,Gerald,26,Carolina Hurricanes,2,135,Diduck,8446417,D,NA,2
19198,FALSE,Gerald,28,Arizona Coyotes,2,133,Diduck,8446417,D,NA,3
19199,FALSE,Peter,12,Detroit Red Wings,2,2,Dineen,8446418,D,2,1
19200,FALSE,Peter,14,Los Angeles Kings,2,11,Dineen,8446418,D,11,1
19201,FALSE,Gary,23,New Jersey Devils,2,13,Dillon,8446419,C,13,1
19202,FALSE,Wayne,10,New York Rangers,2,216,Dillon,8446420,C,NA,3
19203,FALSE,Wayne,28,Arizona Coyotes,2,13,Dillon,8446420,C,NA,1
19204,FALSE,Kevin,16,Philadelphia Flyers,2,284,Dineen,8446423,R,NA,5
19205,FALSE,Kevin,30,Ottawa Senators,2,67,Dineen,8446423,R,NA,1
